Date,Actual,Forecasted
2010-06-25 00:00:00,40.549999,39.224739312796785
2010-06-28 00:00:00,39.720001,39.084534694481825
2010-06-29 00:00:00,38.650002,39.12084285741316
2010-06-30 00:00:00,38.650002,39.07909653285991
2010-07-01 00:00:00,38.279999,39.07232102574738
2010-07-02 00:00:00,37.939999,39.059578661646775
2010-07-06 00:00:00,38.41,39.083814172751325
2010-07-07 00:00:00,39.259997999999996,39.07559003021842
2010-07-08 00:00:00,39.34,39.10128806828193
2010-07-09 00:00:00,39.419998,39.11917238351686
2010-07-12 00:00:00,39.73,39.146640424421626
2010-07-13 00:00:00,40.25,39.23285099343605
2010-07-14 00:00:00,40.099998,39.23554648853867
2010-07-15 00:00:00,40.02,39.26685271747928
2010-07-16 00:00:00,39.0,39.28461911717887
2010-07-19 00:00:00,39.169998,39.276935439093705
2010-07-20 00:00:00,38.900002,39.34055686725784
2010-07-21 00:00:00,38.610001000000004,39.31538935960652
2010-07-22 00:00:00,39.759997999999996,39.31436887521564
2010-07-23 00:00:00,40.380001,39.295843653170444
2010-07-26 00:00:00,40.48,39.16275635254215
2010-07-27 00:00:00,40.330002,39.18136620289175
2010-07-28 00:00:00,39.860001000000004,39.11133992187883
2010-07-29 00:00:00,39.25,39.12535005086732
2010-07-30 00:00:00,39.639998999999996,39.123246853708544
2010-08-02 00:00:00,40.330002,39.0541187704843
2010-08-03 00:00:00,40.0,39.10054274390407
2010-08-04 00:00:00,40.34,39.06256700122939
2010-08-05 00:00:00,39.970001,39.053515911438765
2010-08-06 00:00:00,40.27,39.0329330641959
2010-08-09 00:00:00,40.57,38.93629023120752
2010-08-10 00:00:00,40.470001,38.98225429093775
2010-08-11 00:00:00,39.990002000000004,38.94817214302851
2010-08-12 00:00:00,39.459998999999996,38.94671409163129
2010-08-13 00:00:00,38.849998,38.93718161011656
2010-08-16 00:00:00,38.91,38.890251133139806
2010-08-17 00:00:00,39.66,38.95683455000465
2010-08-18 00:00:00,39.66,38.94484786371596
2010-08-19 00:00:00,38.900002,38.9665206204324
2010-08-20 00:00:00,38.419998,38.980846140628536
2010-08-23 00:00:00,38.0,39.00731661726918
2010-08-24 00:00:00,37.189999,39.09872448501715
2010-08-25 00:00:00,37.279999,39.11122124578581
2010-08-26 00:00:00,37.139998999999996,39.157434059840824
2010-08-27 00:00:00,37.200001,39.19623486828415
2010-08-30 00:00:00,36.900002,39.296750200270196
2010-08-31 00:00:00,36.599998,39.414159583774705
2010-09-01 00:00:00,37.400002,39.45263053910642
2010-09-02 00:00:00,37.990002000000004,39.52581393708422
2010-09-03 00:00:00,38.580002,39.59233229785334
2010-09-07 00:00:00,38.349998,39.9305842843257
2010-09-08 00:00:00,38.130001,40.00080336699127
2010-09-09 00:00:00,38.209998999999996,40.10663138947894
2010-09-10 00:00:00,38.82,40.20585070899192
2010-09-13 00:00:00,39.09,40.48968904996811
2010-09-14 00:00:00,39.209998999999996,40.67010617467591
2010-09-15 00:00:00,39.639998999999996,40.767783114837904
2010-09-16 00:00:00,39.869999,40.89923148332005
2010-09-17 00:00:00,40.560001,41.020916824206346
2010-09-20 00:00:00,41.549999,41.34884007719057
2010-09-21 00:00:00,41.540001000000004,41.536721243368206
2010-09-22 00:00:00,42.259997999999996,41.63504710365957
2010-09-23 00:00:00,42.43,41.76261515622971
2010-09-24 00:00:00,41.900002,41.874874593903854
2010-09-27 00:00:00,41.68,42.142557982555765
2010-09-28 00:00:00,41.919998,42.30226623239044
2010-09-29 00:00:00,42.299999,42.36664823716343
2010-09-30 00:00:00,42.490002000000004,42.45729249712809
2010-10-01 00:00:00,44.380001,42.52953900347158
2010-10-04 00:00:00,44.389998999999996,42.667172688821005
2010-10-05 00:00:00,45.150002,42.78419623629985
2010-10-06 00:00:00,45.200001,42.80613951911701
2010-10-07 00:00:00,45.84,42.85687125115688
2010-10-08 00:00:00,45.779999,42.89208324889473
2010-10-11 00:00:00,45.560001,42.94350507546812
2010-10-12 00:00:00,45.73,43.04259577420498
2010-10-13 00:00:00,45.25,43.05183359853291
2010-10-14 00:00:00,45.43,43.09603807113939
2010-10-15 00:00:00,45.290001000000004,43.13068990064876
2010-10-18 00:00:00,45.43,43.21478163575079
2010-10-19 00:00:00,45.450001,43.33563986888636
2010-10-20 00:00:00,45.560001,43.37032269750087
2010-10-21 00:00:00,45.75,43.44379529902011
2010-10-22 00:00:00,45.639998999999996,43.51044155372722
2010-10-25 00:00:00,45.529999,43.6985337299605
2010-10-26 00:00:00,45.049999,43.85494528244163
2010-10-27 00:00:00,44.869999,43.922664453575
2010-10-28 00:00:00,44.91,44.027337433017586
2010-10-29 00:00:00,44.709998999999996,44.12204864286533
2010-11-01 00:00:00,44.970001,44.36995681432551
2010-11-02 00:00:00,44.990002000000004,44.538325103462185
2010-11-03 00:00:00,45.34,44.61155847653307
2010-11-04 00:00:00,45.669998,44.71724614485219
2010-11-05 00:00:00,45.669998,44.80787250773043
2010-11-08 00:00:00,44.98,45.01667934300825
2010-11-09 00:00:00,45.299999,45.16617313550168
2010-11-10 00:00:00,45.5,45.21671583952408
2010-11-11 00:00:00,44.240002000000004,45.29846209837764
2010-11-12 00:00:00,43.360001000000004,45.364041527200975
2010-11-15 00:00:00,44.240002000000004,45.49958135638174
2010-11-16 00:00:00,43.950001,45.62886632120262
2010-11-17 00:00:00,44.099998,45.66095398478281
2010-11-18 00:00:00,44.330002,45.72787737540045
2010-11-19 00:00:00,44.209998999999996,45.78221430977727
2010-11-22 00:00:00,43.939999,45.908153050709714
2010-11-23 00:00:00,43.709998999999996,46.04329484639929
2010-11-24 00:00:00,44.189999,46.084208449461286
2010-11-26 00:00:00,43.84,46.2335717656233
2010-11-29 00:00:00,43.900002,46.417125558046266
2010-11-30 00:00:00,43.32,46.573940641487056
2010-12-01 00:00:00,44.0,46.63486538586463
2010-12-02 00:00:00,44.310001,46.733484644102376
2010-12-03 00:00:00,44.220001,46.82011177263281
2010-12-06 00:00:00,44.330002,47.03407835491067
2010-12-07 00:00:00,44.990002000000004,47.19396214456208
2010-12-08 00:00:00,45.009997999999996,47.2519024219243
2010-12-09 00:00:00,44.610001000000004,47.34309448598841
2010-12-10 00:00:00,45.66,47.41717628435572
2010-12-13 00:00:00,45.900002,47.5652922784995
2010-12-14 00:00:00,46.580002,47.69637336703382
2010-12-15 00:00:00,46.099998,47.721496369365035
2010-12-16 00:00:00,46.669998,47.77808661783255
2010-12-17 00:00:00,50.32,47.81612985840782
2010-12-20 00:00:00,48.689999,47.85720144775389
2010-12-21 00:00:00,48.73,47.95670356388953
2010-12-22 00:00:00,48.639998999999996,47.95292323580994
2010-12-23 00:00:00,48.34,47.9848468210462
2010-12-27 00:00:00,48.25,48.01733235373072
2010-12-28 00:00:00,47.98,48.12037184286087
2010-12-29 00:00:00,48.619999,48.125919382247055
2010-12-30 00:00:00,48.419998,48.173240654293515
2010-12-31 00:00:00,48.490002000000004,48.212230102883126
2011-01-03 00:00:00,48.59,48.31701628543822
2011-01-04 00:00:00,48.27,48.45755564436409
2011-01-05 00:00:00,48.279999,48.50183036925444
2011-01-06 00:00:00,48.459998999999996,48.58906471547252
2011-01-07 00:00:00,48.540001000000004,48.66774117660573
2011-01-10 00:00:00,48.110001000000004,48.880153234703705
2011-01-11 00:00:00,48.77,49.05086534555657
2011-01-12 00:00:00,49.889998999999996,49.119286756173274
2011-01-13 00:00:00,49.869999,49.225651288643355
2011-01-14 00:00:00,50.0,49.31725334449993
2011-01-18 00:00:00,50.349998,49.68683833626786
2011-01-19 00:00:00,50.200001,49.73519768449228
2011-01-20 00:00:00,51.139998999999996,49.81614176852844
2011-01-21 00:00:00,51.040001000000004,49.87693129270636
2011-01-24 00:00:00,51.470001,49.972238950824995
2011-01-25 00:00:00,51.720001,50.08827267253446
2011-01-26 00:00:00,52.349998,50.09304567561643
2011-01-27 00:00:00,52.360001000000004,50.131390557586194
2011-01-28 00:00:00,51.52,50.15129215709223
2011-01-31 00:00:00,51.470001,50.14493514464436
2011-02-01 00:00:00,52.369999,50.23743478307745
2011-02-02 00:00:00,52.560001,50.22453592205108
2011-02-03 00:00:00,52.779999,50.25201060285247
2011-02-04 00:00:00,52.549999,50.268029246191524
2011-02-07 00:00:00,52.669998,50.29275910473482
2011-02-08 00:00:00,52.639998999999996,50.40962363115206
2011-02-09 00:00:00,52.700001,50.42691506695901
2011-02-10 00:00:00,52.990002000000004,50.49026793867262
2011-02-11 00:00:00,52.400002,50.5469029946705
2011-02-14 00:00:00,52.41,50.71306701441948
2011-02-15 00:00:00,51.990002000000004,50.881365372829464
2011-02-16 00:00:00,53.41,50.94919555713038
2011-02-17 00:00:00,54.040001000000004,51.062523133314166
2011-02-18 00:00:00,53.610001000000004,51.1670674081098
2011-02-22 00:00:00,52.369999,51.65764255193929
2011-02-23 00:00:00,51.259997999999996,51.75161958073835
2011-02-24 00:00:00,51.75,51.88581861901011
2011-02-25 00:00:00,52.18,52.00488115591261
2011-02-28 00:00:00,51.48,52.2995371685479
2011-03-01 00:00:00,51.16,52.49279059530153
2011-03-02 00:00:00,51.150002,52.57136151317034
2011-03-03 00:00:00,53.029999,52.68596678025479
2011-03-04 00:00:00,52.650002,52.780971028402625
2011-03-07 00:00:00,52.389998999999996,52.984149922371316
2011-03-08 00:00:00,52.259997999999996,53.14441283034318
2011-03-09 00:00:00,52.040001000000004,53.18789436047794
2011-03-10 00:00:00,51.389998999999996,53.26790161553302
2011-03-11 00:00:00,51.580002,53.328790802423924
2011-03-14 00:00:00,51.450001,53.43861928287023
2011-03-15 00:00:00,50.02,53.5732105249081
2011-03-16 00:00:00,48.98,53.59287782109272
2011-03-17 00:00:00,49.02,53.652344948571915
2011-03-18 00:00:00,50.25,53.69561331712554
2011-03-21 00:00:00,50.349998,53.77003430881116
2011-03-22 00:00:00,50.349998,53.898911482621244
2011-03-23 00:00:00,50.669998,53.91453001387991
2011-03-24 00:00:00,51.959998999999996,53.97228489766911
2011-03-25 00:00:00,54.290001000000004,54.01554815815804
2011-03-28 00:00:00,53.580002,54.09750790756629
2011-03-29 00:00:00,54.27,54.23125641280188
2011-03-30 00:00:00,54.790001000000004,54.251524351609895
2011-03-31 00:00:00,54.970001,54.31448167250308
2011-04-01 00:00:00,54.869999,54.36300610070825
2011-04-04 00:00:00,55.07,54.46051558035648
2011-04-05 00:00:00,54.93,54.60011085157791
2011-04-06 00:00:00,54.68,54.62546766631774
2011-04-07 00:00:00,54.84,54.69386908344417
2011-04-08 00:00:00,55.099998,54.74786440060881
2011-04-11 00:00:00,56.0,54.86280498153016
2011-04-12 00:00:00,55.84,55.00960160428035
2011-04-13 00:00:00,56.549999,55.04161583634084
2011-04-14 00:00:00,55.560001,55.117262033275786
2011-04-15 00:00:00,54.669998,55.1785686998118
2011-04-18 00:00:00,54.490002000000004,55.31464478284332
2011-04-19 00:00:00,55.400002,55.468560337798365
2011-04-20 00:00:00,56.049999,55.50590209233933
2011-04-21 00:00:00,56.810001,55.58610758256733
2011-04-25 00:00:00,56.540001000000004,55.78338815511378
2011-04-26 00:00:00,56.700001,55.93238221344014
2011-04-27 00:00:00,56.869999,55.96105484629621
2011-04-28 00:00:00,56.990002000000004,56.030040242853076
2011-04-29 00:00:00,57.130001,56.080018782658584
2011-05-02 00:00:00,58.060001,56.15227427016595
2011-05-03 00:00:00,55.950001,56.27651485840018
2011-05-04 00:00:00,55.91,56.27758895842008
2011-05-05 00:00:00,54.93,56.317571584401755
2011-05-06 00:00:00,55.150002,56.33731794212844
2011-05-09 00:00:00,55.740002000000004,56.317936819215035
2011-05-10 00:00:00,56.959998999999996,56.413905382261376
2011-05-11 00:00:00,56.279999,56.38853357214932
2011-05-12 00:00:00,56.599998,56.404996294854136
2011-05-13 00:00:00,55.740002000000004,56.40467811346328
2011-05-16 00:00:00,56.150002,56.35159468491517
2011-05-17 00:00:00,56.740002000000004,56.44667925283489
2011-05-18 00:00:00,56.919998,56.42595604581015
2011-05-19 00:00:00,56.939999,56.45279383504664
2011-05-20 00:00:00,57.419998,56.46850206372276
2011-05-23 00:00:00,56.34,56.494965337865544
2011-05-24 00:00:00,56.389998999999996,56.62596842181794
2011-05-25 00:00:00,56.59,56.64436436365747
2011-05-26 00:00:00,57.029999,56.71326013561695
2011-05-27 00:00:00,56.91,56.77290223360757
2011-05-31 00:00:00,57.389998999999996,57.10725845513494
2011-06-01 00:00:00,56.98,57.16502843058503
2011-06-02 00:00:00,56.810001,57.27005969563786
2011-06-03 00:00:00,55.82,57.27581469127195
2011-06-06 00:00:00,55.779999,57.240212700386785
2011-06-07 00:00:00,56.27,57.336803103468206
2011-06-08 00:00:00,55.740002000000004,57.309765727051015
2011-06-09 00:00:00,56.349998,57.32344100856839
2011-06-10 00:00:00,55.540001000000004,57.31678943405541
2011-06-13 00:00:00,55.93,57.210923148797455
2011-06-14 00:00:00,57.119999,57.27532796702269
2011-06-15 00:00:00,55.41,57.21333342365036
2011-06-16 00:00:00,53.98,57.190145898206445
2011-06-17 00:00:00,53.950001,57.145903980358796
2011-06-20 00:00:00,53.959998999999996,56.934081507019556
2011-06-21 00:00:00,54.790001000000004,56.9683537806485
2011-06-22 00:00:00,55.25,56.881323483084834
2011-06-23 00:00:00,55.689999,56.83814276851403
2011-06-24 00:00:00,57.02,56.779966379429645
2011-06-27 00:00:00,57.790001000000004,56.56679212635193
2011-06-28 00:00:00,59.650002,56.613828966417
2011-06-29 00:00:00,59.91,56.5471050844599
2011-06-30 00:00:00,60.419998,56.530370643438346
2011-07-01 00:00:00,60.869999,56.50458817994219
2011-07-05 00:00:00,61.75,56.510454848391426
2011-07-06 00:00:00,62.099998,56.4924314275799
2011-07-07 00:00:00,63.439999,56.524332025352315
2011-07-08 00:00:00,63.43,56.545998118183796
2011-07-11 00:00:00,61.490002000000004,56.580982647202575
2011-07-12 00:00:00,61.049999,56.70696896480537
2011-07-13 00:00:00,60.669998,56.713810792820794
2011-07-14 00:00:00,60.830002,56.76357671990226
2011-07-15 00:00:00,60.700001,56.79530670064258
2011-07-18 00:00:00,59.98,56.81068363041338
2011-07-19 00:00:00,61.599998,56.91390970786727
2011-07-20 00:00:00,61.389998999999996,56.88960065223843
2011-07-21 00:00:00,61.740002000000004,56.90093597314791
2011-07-22 00:00:00,61.279999,56.887435633323115
2011-07-25 00:00:00,61.18,56.735469333830885
2011-07-26 00:00:00,61.34,56.775603547151704
2011-07-27 00:00:00,59.75,56.686755699700775
2011-07-28 00:00:00,59.689999,56.632918807266506
2011-07-29 00:00:00,59.139998999999996,56.55497639446519
2011-08-01 00:00:00,58.959998999999996,56.22506020250834
2011-08-02 00:00:00,58.009997999999996,56.212994660794486
2011-08-03 00:00:00,59.599998,56.07844634487002
2011-08-04 00:00:00,56.98,55.98439713185757
2011-08-05 00:00:00,57.209998999999996,55.8727883201342
2011-08-08 00:00:00,53.16,55.48285338540622
2011-08-09 00:00:00,54.889998999999996,55.46270846781674
2011-08-10 00:00:00,51.790001000000004,55.32798739686167
2011-08-11 00:00:00,54.0,55.239141096910565
2011-08-12 00:00:00,54.610001000000004,55.13843472801618
2011-08-15 00:00:00,55.419998,54.80924073101615
2011-08-16 00:00:00,54.82,54.815177545782234
2011-08-17 00:00:00,54.52,54.71048485695534
2011-08-18 00:00:00,48.860001000000004,54.653162780578235
2011-08-19 00:00:00,47.439999,54.58560555050046
2011-08-22 00:00:00,48.5,54.36065950215126
2011-08-23 00:00:00,50.470001,54.40087428659573
2011-08-24 00:00:00,50.98,54.33121754375743
2011-08-25 00:00:00,50.75,54.30838980118243
2011-08-26 00:00:00,51.599998,54.27517928692069
2011-08-29 00:00:00,52.959998999999996,54.15274923590137
2011-08-30 00:00:00,54.029999,54.22700803576689
2011-08-31 00:00:00,53.59,54.19223988943912
2011-09-01 00:00:00,52.900002,54.20482164876158
2011-09-02 00:00:00,51.470001,54.20787507264994
2011-09-06 00:00:00,50.720001,54.31518851337728
2011-09-07 00:00:00,52.200001,54.321870377666194
2011-09-08 00:00:00,52.169998,54.37680270355429
2011-09-09 00:00:00,49.82,54.422713922222165
2011-09-12 00:00:00,50.02,54.54278152508955
2011-09-13 00:00:00,50.860001000000004,54.698989564839636
2011-09-14 00:00:00,51.27,54.746233775058094
2011-09-15 00:00:00,53.02,54.839469498883574
2011-09-16 00:00:00,55.02,54.92031137940714
2011-09-19 00:00:00,54.599998,55.11843815845636
2011-09-20 00:00:00,54.419998,55.291023930539104
2011-09-21 00:00:00,53.389998999999996,55.34526586109515
2011-09-22 00:00:00,50.360001000000004,55.439327812300625
2011-09-23 00:00:00,50.41,55.51393135407312
2011-09-26 00:00:00,51.919998,55.65083746433195
2011-09-27 00:00:00,53.650002,55.790564697809955
2011-09-28 00:00:00,53.830002,55.80477649931356
2011-09-29 00:00:00,54.439999,55.85370569699835
2011-09-30 00:00:00,52.68,55.87833667232142
2011-10-03 00:00:00,51.619999,55.846175682919196
2011-10-04 00:00:00,54.259997999999996,55.92710833864709
2011-10-05 00:00:00,54.849998,55.882684833930966
2011-10-06 00:00:00,55.299999,55.87472755497939
2011-10-07 00:00:00,55.919998,55.845261296894954
2011-10-10 00:00:00,57.389998999999996,55.67816562298468
2011-10-11 00:00:00,57.02,55.72575562104578
2011-10-12 00:00:00,57.419998,55.655486475638874
2011-10-13 00:00:00,57.18,55.629053568142815
2011-10-14 00:00:00,58.799999,55.588965760435336
2011-10-17 00:00:00,57.740002000000004,55.436734167967245
2011-10-18 00:00:00,57.470001,55.503340959959914
2011-10-19 00:00:00,57.34,55.458929164149076
2011-10-20 00:00:00,57.09,55.46378019083952
2011-10-21 00:00:00,58.080002,55.45972646141344
2011-10-24 00:00:00,58.369999,55.43356120670271
2011-10-25 00:00:00,58.169998,55.544538699434085
2011-10-26 00:00:00,58.209998999999996,55.54375973063124
2011-10-27 00:00:00,61.150002,55.59051867944031
2011-10-28 00:00:00,61.759997999999996,55.62555125667518
2011-10-31 00:00:00,60.259997999999996,55.69090661027444
2011-11-01 00:00:00,57.459998999999996,55.82214067367738
2011-11-02 00:00:00,58.48,55.834917580961324
2011-11-03 00:00:00,59.220001,55.88911222878404
2011-11-04 00:00:00,58.240002000000004,55.925129571907284
2011-11-07 00:00:00,58.0,55.95728854565246
2011-11-08 00:00:00,58.889998999999996,56.067575129189464
2011-11-09 00:00:00,56.709998999999996,56.05481247424197
2011-11-10 00:00:00,57.0,56.08044543795672
2011-11-11 00:00:00,58.970001,56.085574183990154
2011-11-14 00:00:00,57.52,56.021297553706304
2011-11-15 00:00:00,57.93,56.101579599882704
2011-11-16 00:00:00,56.93,56.061246764026066
2011-11-17 00:00:00,55.700001,56.062647111895856
2011-11-18 00:00:00,55.099998,56.04753593384223
2011-11-21 00:00:00,55.060001,55.951100569153965
2011-11-22 00:00:00,54.830002,56.03073358618499
2011-11-23 00:00:00,53.630001,55.99494113015543
2011-11-25 00:00:00,53.700001,56.004052276679445
2011-11-28 00:00:00,55.290001000000004,55.96782532098794
2011-11-29 00:00:00,55.57,56.07141362085186
2011-11-30 00:00:00,57.93,56.05992772575924
2011-12-01 00:00:00,57.970001,56.094376603578056
2011-12-02 00:00:00,58.380001,56.11513001412215
2011-12-05 00:00:00,59.32,56.127749166359465
2011-12-06 00:00:00,59.169998,56.239434898020534
2011-12-07 00:00:00,58.540001000000004,56.230464367528455
2011-12-08 00:00:00,56.669998,56.26194410755579
2011-12-09 00:00:00,58.709998999999996,56.27385105862433
2011-12-12 00:00:00,58.220001,56.2253327040254
2011-12-13 00:00:00,57.93,56.306339796524526
2011-12-14 00:00:00,56.029999,56.262211818842054
2011-12-15 00:00:00,56.130001,56.255042583182444
2011-12-16 00:00:00,54.150002,56.22566925566401
2011-12-19 00:00:00,53.5,56.04801514758068
2011-12-20 00:00:00,54.240002000000004,56.08741888742085
2011-12-21 00:00:00,52.049999,56.00482177822359
2011-12-22 00:00:00,52.580002,55.96273070631135
2011-12-23 00:00:00,52.889998999999996,55.961319847388744
2011-12-27 00:00:00,52.93,55.994964780403556
2011-12-28 00:00:00,52.860001000000004,55.972585978666544
2011-12-29 00:00:00,53.84,55.99779185703357
2011-12-30 00:00:00,53.23,56.01245810916538
2012-01-03 00:00:00,52.950001,56.170232657887304
2012-01-04 00:00:00,52.93,56.18982411235155
2012-01-05 00:00:00,51.919998,56.25959123066666
2012-01-06 00:00:00,51.830002,56.32004618423544
2012-01-09 00:00:00,51.740002000000004,56.47958822371224
2012-01-10 00:00:00,52.630001,56.65048756257571
2012-01-11 00:00:00,53.669998,56.704532507975365
2012-01-12 00:00:00,53.939999,56.803749978539535
2012-01-13 00:00:00,53.25,56.88730445071302
2012-01-17 00:00:00,53.490002000000004,57.23793421933512
2012-01-18 00:00:00,54.950001,57.2774964329904
2012-01-19 00:00:00,54.799999,57.3553159686115
2012-01-20 00:00:00,55.810001,57.410447672233744
2012-01-23 00:00:00,56.48,57.47654172000848
2012-01-24 00:00:00,56.630001,57.594985194865494
2012-01-25 00:00:00,57.189999,57.584848326055734
2012-01-26 00:00:00,56.919998,57.61246877440259
2012-01-27 00:00:00,56.419998,57.617859747796906
2012-01-30 00:00:00,57.060001,57.55051098609837
2012-01-31 00:00:00,57.34,57.63372820015588
2012-02-01 00:00:00,58.419998,57.59446092400571
2012-02-02 00:00:00,57.77,57.59995435831266
2012-02-03 00:00:00,58.310001,57.59080295454951
2012-02-06 00:00:00,57.66,57.528514766889764
